CPI_Target_Plan;CDR_SSDV_S0_Plan;Weight_S2_Plan;Non-Critical_Error_Target_Plan;CDR_DTR_Plan;CDR_SSDV_S1_Plan;CDR_SDD_Plan;Weight_Plan;FRR_SST_Plan;CDR_SL_Plan;Drag_Coef_Plan;BurnRate_Planned_S1;Critical_Error_Target_Plan;BurnRate_Planned_S0;BurnRate_Planned_S3;BurnRate_Planned_S2;CDR_SSDV_S3_Plan;Budget_Planned_Total;Budget_Planned_S1;CostVar_Plan;Budget_Planned_S0;Budget_Planned_S3;Budget_Planned_S2;CDR_VVSIL_Plan;SchedVar_Plan;CDR_ED_Plan;SPI_Target_Plan;PropulsionEff_Plan;Weight_S1_Plan;Range_Plan;BurnRate_Planned_Total;CDR_SSDV_S2_Plan;
1.0;10.424999999999999;2407.1099999999888;25.125000000000043;15.0;10.424999999999999;0.0;9526.609999999937;25.0;0.0;0.02871324999999998;1.41;1.0124999999999988;1.33;0.52;3.52;9.750000000000005;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;23.249999999999957;1.0;0.3274;7169.500000000016;5337.010000000015;6.78;24.749999999999957;
1.0;10.563999999999998;2407.2047999999886;25.460000000000043;15.0;10.563999999999998;0.0;9526.964799999936;25.0;0.0;0.028714759999999978;1.41;1.025999999999999;1.33;0.52;3.52;9.880000000000006;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;23.359999999999957;1.0;0.3274;7169.760000000017;5336.836500000015;6.78;25.079999999999956;
1.0;10.702999999999998;2407.2995999999885;25.795000000000044;15.0;10.702999999999998;0.0;9527.319599999935;25.0;0.0;0.028716269999999978;1.41;1.039499999999999;1.33;0.52;3.52;10.010000000000007;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;23.469999999999956;1.0;0.3274;7170.020000000017;5336.663000000015;6.78;25.409999999999954;
1.0;10.841999999999997;2407.3943999999883;26.130000000000045;15.0;10.841999999999997;0.0;9527.674399999934;25.0;0.0;0.028717779999999977;1.41;1.052999999999999;1.33;0.52;3.52;10.140000000000008;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;23.579999999999956;1.0;0.3274;7170.280000000017;5336.489500000015;6.78;25.739999999999952;
1.0;10.980999999999996;2407.489199999988;26.465000000000046;15.0;10.980999999999996;0.0;9528.029199999934;25.0;0.0;0.028719289999999977;1.41;1.0664999999999991;1.33;0.52;3.52;10.270000000000008;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;23.689999999999955;1.0;0.3274;7170.540000000017;5336.316000000015;6.78;26.06999999999995;
1.0;11.119999999999996;2407.583999999988;26.800000000000047;15.0;11.119999999999996;0.0;9528.383999999933;25.0;0.0;0.028720799999999977;1.41;1.0799999999999992;1.33;0.52;3.52;10.40000000000001;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;23.799999999999955;1.0;0.3274;7170.8000000000175;5336.142500000015;6.78;26.39999999999995;
1.0;11.258999999999995;2407.678799999988;27.135000000000048;15.0;11.258999999999995;0.0;9528.738799999932;25.0;0.0;0.028722309999999977;1.41;1.0934999999999993;1.33;0.52;3.52;10.53000000000001;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;23.909999999999954;1.0;0.3274;7171.060000000018;5335.9690000000155;6.78;26.729999999999947;
1.0;11.397999999999994;2407.7735999999877;27.47000000000005;15.0;11.397999999999994;0.0;9529.093599999931;25.0;0.0;0.028723819999999976;1.41;1.1069999999999993;1.33;0.52;3.52;10.66000000000001;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;24.019999999999953;1.0;0.3274;7171.320000000018;5335.795500000016;6.78;27.059999999999945;
1.0;11.536999999999994;2407.8683999999876;27.80500000000005;15.0;11.536999999999994;0.0;9529.44839999993;25.0;0.0;0.028725329999999976;1.41;1.1204999999999994;1.33;0.52;3.52;10.790000000000012;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;24.129999999999953;1.0;0.3274;7171.580000000018;5335.622000000016;6.78;27.389999999999944;
1.0;11.675999999999993;2407.9631999999874;28.14000000000005;15.0;11.675999999999993;0.0;9529.80319999993;25.0;0.0;0.028726839999999976;1.41;1.1339999999999995;1.33;0.52;3.52;10.920000000000012;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;24.239999999999952;1.0;0.3274;7171.840000000018;5335.448500000016;6.78;27.719999999999942;
1.0;11.814999999999992;2408.0579999999873;28.47500000000005;15.0;11.814999999999992;0.0;9530.157999999929;25.0;0.0;0.028728349999999975;1.41;1.1474999999999995;1.33;0.52;3.52;11.050000000000013;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;24.34999999999995;1.0;0.3274;7172.100000000019;5335.275000000016;6.78;28.04999999999994;
1.0;11.953999999999992;2408.152799999987;28.810000000000052;15.0;11.953999999999992;0.0;9530.512799999928;25.0;0.0;0.028729859999999975;1.41;1.1609999999999996;1.33;0.52;3.52;11.180000000000014;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;24.45999999999995;1.0;0.3274;7172.360000000019;5335.101500000016;6.78;28.37999999999994;
1.0;12.092999999999991;2408.247599999987;29.145000000000053;15.0;12.092999999999991;0.0;9530.867599999927;25.0;0.0;0.028731369999999975;1.41;1.1744999999999997;1.33;0.52;3.52;11.310000000000015;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;24.56999999999995;1.0;0.3274;7172.620000000019;5334.928000000016;6.78;28.709999999999937;
1.0;12.23199999999999;2408.342399999987;29.480000000000054;15.0;12.23199999999999;0.0;9531.222399999926;25.0;0.0;0.028732879999999975;1.41;1.1879999999999997;1.33;0.52;3.52;11.440000000000015;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;24.67999999999995;1.0;0.3274;7172.880000000019;5334.754500000016;6.78;29.039999999999935;
1.0;12.37099999999999;2408.4371999999867;29.815000000000055;15.0;12.37099999999999;0.0;9531.577199999925;25.0;0.0;0.028734389999999974;1.41;1.2014999999999998;1.33;0.52;3.52;11.570000000000016;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;24.78999999999995;1.0;0.3274;7173.140000000019;5334.5810000000165;6.78;29.369999999999933;
1.0;12.50999999999999;2408.5319999999865;30.150000000000055;15.0;12.50999999999999;0.0;9531.931999999924;25.0;0.0;0.028735899999999974;1.41;1.2149999999999999;1.33;0.52;3.52;11.700000000000017;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;24.89999999999995;1.0;0.3274;7173.40000000002;5334.4079000000165;6.78;29.529999999999934;
1.0;12.648999999999988;2408.6267999999864;30.485000000000056;15.0;12.648999999999988;0.0;9532.286799999923;25.0;0.0;0.028737409999999974;1.41;1.2285;1.33;0.52;3.52;11.830000000000018;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;25.00999999999995;1.0;0.3274;7173.66000000002;5334.234800000017;6.78;29.689999999999934;
1.0;12.787999999999988;2408.721599999986;30.820000000000057;15.0;12.787999999999988;0.0;9532.641599999923;25.0;0.0;0.028738919999999973;1.41;1.242;1.33;0.52;3.52;11.960000000000019;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;25.119999999999948;1.0;0.3274;7173.92000000002;5334.061700000017;6.78;29.849999999999934;
1.0;12.926999999999987;2408.816399999986;31.155000000000058;15.0;12.926999999999987;0.0;9532.996399999922;25.0;0.0;0.028740429999999973;1.41;1.2555;1.33;0.52;3.52;12.09000000000002;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;25.229999999999947;1.0;0.3274;7174.18000000002;5333.888600000017;6.78;30.009999999999934;
1.0;13.065999999999987;2408.911199999986;31.49000000000006;15.0;13.065999999999987;0.0;9533.351199999921;25.0;0.0;0.028741939999999973;1.41;1.2690000000000001;1.33;0.52;3.52;12.22000000000002;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;25.339999999999947;1.0;0.3274;7174.4400000000205;5333.715500000017;6.78;30.169999999999934;
1.0;13.204999999999986;2409.0059999999858;31.82500000000006;15.0;13.204999999999986;0.0;9533.70599999992;25.0;0.0;0.028743449999999972;1.41;1.2825000000000002;1.33;0.52;3.52;12.350000000000021;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;25.449999999999946;1.0;0.3274;7174.700000000021;5333.542400000017;6.78;30.329999999999934;
1.0;13.343999999999985;2409.1007999999856;32.16000000000006;15.0;13.343999999999985;0.0;9534.06079999992;25.0;0.0;0.028744959999999972;1.41;1.2960000000000003;1.33;0.52;3.52;12.480000000000022;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;25.559999999999945;1.0;0.3274;7174.960000000021;5333.369300000017;6.78;30.489999999999934;
1.0;13.482999999999985;2409.1955999999855;32.49500000000006;15.0;13.482999999999985;0.0;9534.415599999918;25.0;0.0;0.028746469999999972;1.41;1.3095000000000003;1.33;0.52;3.52;12.610000000000023;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;25.669999999999945;1.0;0.3274;7175.220000000021;5333.196200000017;6.78;30.649999999999935;
1.0;13.621999999999984;2409.2903999999853;32.83000000000006;15.0;13.621999999999984;0.0;9534.770399999918;25.0;0.0;0.02874797999999997;1.41;1.3230000000000004;1.33;0.52;3.52;12.740000000000023;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;25.779999999999944;1.0;0.3274;7175.480000000021;5333.023100000017;6.78;30.809999999999935;
1.0;13.760999999999983;2409.385199999985;33.16500000000006;15.0;13.760999999999983;0.0;9535.125199999917;25.0;0.0;0.02874948999999997;1.41;1.3365000000000005;1.33;0.52;3.52;12.870000000000024;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;25.889999999999944;1.0;0.3274;7175.740000000022;5332.850000000017;6.78;30.969999999999935;
1.0;13.899999999999983;2409.479999999985;33.500000000000064;15.0;13.899999999999983;0.0;9535.479999999916;25.0;0.0;0.02875099999999997;1.41;1.3500000000000005;1.33;0.52;3.52;13.000000000000025;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;25.999999999999943;1.0;0.3274;7176.000000000022;5332.676900000017;6.78;31.129999999999935;
1.0;14.038999999999982;2409.574799999985;33.835000000000065;15.0;14.038999999999982;0.0;9535.834799999915;25.0;0.0;0.02875250999999997;1.41;1.3635000000000006;1.33;0.52;3.52;13.130000000000026;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;26.109999999999943;1.0;0.3274;7176.260000000022;5332.503800000017;6.78;31.289999999999935;
1.0;14.177999999999981;2409.6695999999847;34.170000000000066;15.0;14.177999999999981;0.0;9536.189599999914;25.0;0.0;0.02875401999999997;1.41;1.3770000000000007;1.33;0.52;3.52;13.260000000000026;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;26.219999999999942;1.0;0.3274;7176.520000000022;5332.330700000017;6.78;31.449999999999935;
1.0;14.31699999999998;2409.7643999999846;34.50500000000007;15.0;14.31699999999998;0.0;9536.544399999913;25.0;0.0;0.02875552999999997;1.41;1.3905000000000007;1.33;0.52;3.52;13.390000000000027;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;26.32999999999994;1.0;0.3274;7176.7800000000225;5332.157600000017;6.78;31.609999999999935;
1.0;14.45599999999998;2409.8591999999844;34.84000000000007;15.0;14.45599999999998;0.0;9536.899199999913;25.0;0.0;0.02875703999999997;1.41;1.4040000000000008;1.33;0.52;3.52;13.520000000000028;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;26.43999999999994;1.0;0.3274;7177.040000000023;5331.984500000017;6.78;31.769999999999936;
1.0;14.59499999999998;2409.9539999999843;35.17500000000007;15.0;14.59499999999998;0.0;9537.253999999912;25.0;0.0;0.02875854999999997;1.41;1.4175000000000009;1.33;0.52;3.52;13.650000000000029;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;26.54999999999994;1.0;0.3274;7177.300000000023;5331.811400000017;6.78;31.929999999999936;
1.0;14.733999999999979;2410.048799999984;35.51000000000007;15.0;14.733999999999979;0.0;9537.60879999991;25.0;0.0;0.02876005999999997;1.41;1.431000000000001;1.33;0.52;3.52;13.78000000000003;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;26.65999999999994;1.0;0.3274;7177.560000000023;5331.638300000017;6.78;32.08999999999993;
1.0;14.872999999999978;2410.143599999984;35.84500000000007;15.0;14.872999999999978;0.0;9537.96359999991;25.0;0.0;0.02876156999999997;1.41;1.444500000000001;1.33;0.52;3.52;13.91000000000003;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;26.76999999999994;1.0;0.3274;7177.820000000023;5331.465200000017;6.78;32.24999999999993;
1.0;15.011999999999977;2410.238399999984;36.18000000000007;15.0;15.011999999999977;0.0;9538.31839999991;25.0;0.0;0.02876307999999997;1.41;1.458000000000001;1.33;0.52;3.52;14.040000000000031;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;26.87999999999994;1.0;0.3274;7178.080000000024;5331.292100000017;6.78;32.409999999999926;
1.0;15.150999999999977;2410.3331999999837;36.51500000000007;15.0;15.150999999999977;0.0;9538.673199999908;25.0;0.0;0.02876458999999997;1.41;1.4715000000000011;1.33;0.52;3.52;14.170000000000032;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;26.989999999999938;1.0;0.3274;7178.340000000024;5331.119000000017;6.78;32.56999999999992;
1.0;15.289999999999976;2410.4279999999835;36.85000000000007;15.0;15.289999999999976;0.0;9539.027999999907;25.0;0.0;0.028766099999999968;1.41;1.4850000000000012;1.33;0.52;3.52;14.300000000000033;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;27.099999999999937;1.0;0.3274;7178.600000000024;5330.945900000017;6.78;32.72999999999992;
1.0;15.428999999999975;2410.5227999999834;37.18500000000007;15.0;15.428999999999975;0.0;9539.382799999907;25.0;0.0;0.028767609999999968;1.41;1.4985000000000013;1.33;0.52;3.52;14.430000000000033;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;27.209999999999937;1.0;0.3274;7178.860000000024;5330.772800000017;6.78;32.889999999999915;
1.0;15.567999999999975;2410.617599999983;37.520000000000074;15.0;15.567999999999975;0.0;9539.737599999906;25.0;0.0;0.028769119999999967;1.41;1.5120000000000013;1.33;0.52;3.52;14.560000000000034;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;27.319999999999936;1.0;0.3274;7179.120000000024;5330.599700000017;6.78;33.04999999999991;
1.0;15.706999999999974;2410.712399999983;37.855000000000075;15.0;15.706999999999974;0.0;9540.092399999905;25.0;0.0;0.028770629999999967;1.41;1.5255000000000014;1.33;0.52;3.52;14.690000000000035;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;27.429999999999936;1.0;0.3274;7179.380000000025;5330.426600000017;6.78;33.20999999999991;
1.0;15.845999999999973;2410.807199999983;38.190000000000076;15.0;15.845999999999973;0.0;9540.447199999904;25.0;0.0;0.028772139999999967;1.41;1.5390000000000015;1.33;0.52;3.52;14.820000000000036;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;27.539999999999935;1.0;0.3274;7179.640000000025;5330.253500000017;6.78;33.369999999999905;
1.0;15.984999999999973;2410.9019999999828;38.52500000000008;15.0;15.984999999999973;0.0;9540.801999999903;25.0;0.0;0.028773649999999967;1.41;1.5525000000000015;1.33;0.52;3.52;14.950000000000037;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;27.649999999999935;1.0;0.3274;7179.900000000025;5330.080400000017;6.78;33.5299999999999;
1.0;16.123999999999974;2410.9967999999826;38.86000000000008;15.0;16.123999999999974;0.0;9541.156799999902;25.0;0.0;0.028775159999999966;1.41;1.5660000000000016;1.33;0.52;3.52;15.080000000000037;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;27.759999999999934;1.0;0.3274;7180.160000000025;5329.907300000017;6.78;33.6899999999999;
1.0;16.262999999999973;2411.0915999999825;39.19500000000008;15.0;16.262999999999973;0.0;9541.511599999902;25.0;0.0;0.028776669999999966;1.41;1.5795000000000017;1.33;0.52;3.52;15.210000000000038;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;27.869999999999933;1.0;0.3274;7180.4200000000255;5329.734200000017;6.78;33.849999999999895;
1.0;16.401999999999973;2411.1863999999823;39.53000000000008;15.0;16.401999999999973;0.0;9541.8663999999;25.0;0.0;0.028778179999999966;1.41;1.5930000000000017;1.33;0.52;3.52;15.340000000000039;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;27.979999999999933;1.0;0.3274;7180.680000000026;5329.561100000017;6.78;34.00999999999989;
1.0;16.540999999999972;2411.281199999982;39.86500000000008;15.0;16.540999999999972;0.0;9542.2211999999;25.0;0.0;0.028779689999999965;1.41;1.6065000000000018;1.33;0.52;3.52;15.47000000000004;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;28.089999999999932;1.0;0.3274;7180.940000000026;5329.388000000017;6.78;34.16999999999989;
1.0;16.67999999999997;2411.375999999982;40.20000000000008;15.0;16.67999999999997;0.0;9542.575999999899;25.0;0.0;0.028781199999999965;1.41;1.6200000000000019;1.33;0.52;3.52;15.60000000000004;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;28.199999999999932;1.0;0.3274;7181.200000000026;5329.215200000017;6.78;34.329999999999885;
1.0;16.81899999999997;2411.470799999982;40.53500000000008;15.0;16.81899999999997;0.0;9542.930799999898;25.0;0.0;0.028782709999999965;1.41;1.633500000000002;1.33;0.52;3.52;15.730000000000041;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;28.30999999999993;1.0;0.3274;7181.460000000026;5329.042400000017;6.78;34.48999999999988;
1.0;16.95799999999997;2411.5655999999817;40.87000000000008;15.0;16.95799999999997;0.0;9543.285599999897;25.0;0.0;0.028784219999999965;1.41;1.647000000000002;1.33;0.52;3.52;15.860000000000042;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;28.41999999999993;1.0;0.3274;7181.720000000027;5328.869600000016;6.78;34.64999999999988;
1.0;17.09699999999997;2411.6603999999816;41.205000000000084;15.0;17.09699999999997;0.0;9543.640399999897;25.0;0.0;0.028785729999999964;1.41;1.660500000000002;1.33;0.52;3.52;15.990000000000043;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;28.52999999999993;1.0;0.3274;7181.980000000027;5328.696800000016;6.78;34.809999999999874;
1.0;17.23599999999997;2411.7551999999814;41.540000000000084;15.0;17.23599999999997;0.0;9543.995199999896;25.0;0.0;0.028787239999999964;1.41;1.6740000000000022;1.33;0.52;3.52;16.120000000000044;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;28.63999999999993;1.0;0.3274;7182.240000000027;5328.524000000016;6.78;34.96999999999987;
1.0;17.374999999999968;2411.8499999999813;41.875000000000085;15.0;17.374999999999968;0.0;9544.349999999895;25.0;0.0;0.028788749999999964;1.41;1.6875000000000022;1.33;0.52;3.52;16.250000000000043;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;28.74999999999993;1.0;0.3274;7182.500000000027;5328.3512000000155;6.78;35.12999999999987;
1.0;17.513999999999967;2411.944799999981;42.210000000000086;15.0;17.513999999999967;0.0;9544.704799999894;25.0;0.0;0.028790259999999963;1.41;1.7010000000000023;1.33;0.52;3.52;16.38000000000004;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;28.85999999999993;1.0;0.3274;7182.7600000000275;5328.178400000015;6.78;35.289999999999864;
1.0;17.652999999999967;2412.039599999981;42.54500000000009;15.0;17.652999999999967;0.0;9545.059599999893;25.0;0.0;0.028791769999999963;1.41;1.7145000000000024;1.33;0.52;3.52;16.51000000000004;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;28.969999999999928;1.0;0.3274;7183.020000000028;5328.005600000015;6.78;35.44999999999986;
1.0;17.791999999999966;2412.134399999981;42.88000000000009;15.0;17.791999999999966;0.0;9545.414399999892;25.0;0.0;0.028793279999999963;1.41;1.7280000000000024;1.33;0.52;3.52;16.64000000000004;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;29.079999999999927;1.0;0.3274;7183.280000000028;5327.832800000015;6.78;35.60999999999986;
1.0;17.930999999999965;2412.2291999999807;43.21500000000009;15.0;17.930999999999965;0.0;9545.769199999891;25.0;0.0;0.028794789999999962;1.41;1.7415000000000025;1.33;0.52;3.52;16.77000000000004;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;29.189999999999927;1.0;0.3274;7183.540000000028;5327.660000000014;6.78;35.769999999999854;
1.0;18.069999999999965;2412.3239999999805;43.55000000000009;15.0;18.069999999999965;0.0;9546.12399999989;25.0;0.0;0.028796299999999962;1.41;1.7550000000000026;1.33;0.52;3.52;16.900000000000038;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;29.299999999999926;1.0;0.3274;7183.800000000028;5327.487200000014;6.78;35.92999999999985;
1.0;18.208999999999964;2412.4187999999804;43.88500000000009;15.0;18.208999999999964;0.0;9546.47879999989;25.0;0.0;0.028797809999999962;1.41;1.7685000000000026;1.33;0.52;3.52;17.030000000000037;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;29.409999999999926;1.0;0.3274;7184.060000000029;5327.314400000014;6.78;36.08999999999985;
1.0;18.347999999999963;2412.51359999998;44.22000000000009;15.0;18.347999999999963;0.0;9546.833599999889;25.0;0.0;0.02879931999999996;1.41;1.7820000000000027;1.33;0.52;3.52;17.160000000000036;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;29.519999999999925;1.0;0.3274;7184.320000000029;5327.141600000014;6.78;36.249999999999844;
1.0;18.486999999999963;2412.60839999998;44.55500000000009;15.0;18.486999999999963;0.0;9547.188399999888;25.0;0.0;0.02880082999999996;1.41;1.7955000000000028;1.33;0.52;3.52;17.290000000000035;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;29.629999999999924;1.0;0.3274;7184.580000000029;5326.968800000013;6.78;36.40999999999984;
1.0;18.625999999999962;2412.70319999998;44.89000000000009;15.0;18.625999999999962;0.0;9547.543199999887;25.0;0.0;0.02880233999999996;1.41;1.8090000000000028;1.33;0.52;3.52;17.420000000000034;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;29.739999999999924;1.0;0.3274;7184.840000000029;5326.796000000013;6.78;36.56999999999984;
1.0;18.76499999999996;2412.7979999999798;45.225000000000094;40.0;18.76499999999996;0.0;9547.897999999886;25.0;0.0;0.02880384999999996;1.41;1.822500000000003;1.33;0.52;3.52;17.550000000000033;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;29.849999999999923;1.0;0.3274;7185.1000000000295;5326.623200000013;6.78;36.72999999999983;
1.0;18.90399999999996;2412.8927999999796;45.560000000000095;40.0;18.90399999999996;0.0;9548.252799999886;25.0;0.0;0.02880535999999996;1.41;1.836000000000003;1.33;0.52;3.52;17.68000000000003;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;29.959999999999923;1.0;0.3274;7185.36000000003;5326.450400000012;6.78;36.88999999999983;
1.0;19.04299999999996;2412.9875999999795;45.895000000000095;40.0;19.04299999999996;0.0;9548.607599999885;25.0;0.0;0.02880686999999996;1.41;1.849500000000003;1.33;0.52;3.52;17.81000000000003;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;30.069999999999922;1.0;0.3274;7185.62000000003;5326.277600000012;6.78;37.04999999999983;
1.0;19.18199999999996;2413.0823999999793;46.230000000000096;40.0;19.18199999999996;0.0;9548.962399999884;25.0;0.0;0.02880837999999996;1.41;1.863000000000003;1.33;0.52;3.52;17.94000000000003;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;30.17999999999992;1.0;0.3274;7185.88000000003;5326.104800000012;6.78;37.20999999999982;
1.0;19.32099999999996;2413.177199999979;46.5650000000001;40.0;19.32099999999996;0.0;9549.317199999883;25.0;0.0;0.02880988999999996;1.41;1.8765000000000032;1.33;0.52;3.52;18.07000000000003;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;30.28999999999992;1.0;0.3274;7186.14000000003;5325.932000000012;6.78;37.36999999999982;
1.0;19.459999999999958;2413.271999999979;46.9000000000001;40.0;19.459999999999958;0.0;9549.671999999882;25.0;0.0;0.02881139999999996;1.41;1.8900000000000032;1.33;0.52;3.52;18.200000000000028;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;30.39999999999992;1.0;0.3274;7186.400000000031;5325.759200000011;6.78;37.529999999999816;
1.0;19.598999999999958;2413.366799999979;47.2350000000001;40.0;19.598999999999958;0.0;9550.026799999881;25.0;0.0;0.02881290999999996;1.41;1.9035000000000033;1.33;0.52;3.52;18.330000000000027;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;30.50999999999992;1.0;0.3274;7186.660000000031;5325.586400000011;6.78;37.68999999999981;
1.0;19.737999999999957;2413.4615999999787;47.5700000000001;40.0;19.737999999999957;0.0;9550.38159999988;25.0;0.0;0.02881441999999996;1.41;1.9170000000000034;1.33;0.52;3.52;18.460000000000026;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;30.61999999999992;1.0;0.3274;7186.920000000031;5325.413600000011;6.78;37.84999999999981;
1.0;19.876999999999956;2413.5563999999786;47.9050000000001;40.0;19.876999999999956;0.0;9550.73639999988;25.0;0.0;0.02881592999999996;1.41;1.9305000000000034;1.33;0.52;3.52;18.590000000000025;200.0;40.0;0.0;40.0;15.0;100.0;0.0;0.0;30.72999999999992;1.0;0.3274;7187.180000000031;5325.2408000000105;6.78;38.009999999999806;
